¿Î³ÌÃû³Æ,Ê±¼ä,ÊÓÆµ±àºÅ,ÇéĞ÷±êÇ©
cut_result1c5_20180521_math_5,00:58:30,351,angry-·ßÅ­
cut_result1c5_20180521_math_5,00:58:40,352,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180521_math_5,00:58:50,353,surprised-¾ªÑÈ
cut_result1c5_20180521_math_5,00:59:00,354,happy-Ï²ÔÃ
cut_result1c5_20180521_math_5,00:59:10,355,happy-Ï²ÔÃ
cut_result1c5_20180521_math_5,00:59:20,356,Delate-É¾³ıµÄ
cut_result1c5_20180521_math_5,00:59:30,357,Delate-É¾³ıµÄ
cut_result1c5_20180521_math_5,00:59:40,358,Delate-É¾³ıµÄ
cut_result1c5_20180521_math_5,00:59:50,359,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180521_math_5,01:00:00,360,Delate-É¾³ıµÄ
cut_result1c5_20180521_math_5,01:00:10,361,Delate-É¾³ıµÄ
cut_result1c5_20180521_math_5,01:00:20,362,Delate-É¾³ıµÄ
cut_result1c5_20180521_math_5,01:00:30,363,Delate-É¾³ıµÄ
cut_result1c5_20180521_math_5,01:00:40,364,Delate-É¾³ıµÄ
cut_result1c5_20180521_math_5,01:00:50,365,Delate-É¾³ıµÄ
cut_result1c5_20180521_math_5,01:01:00,366,Delate-É¾³ıµÄ
cut_result1c5_20180521_math_5,01:01:10,367,Delate-É¾³ıµÄ
