¿Î³ÌÃû³Æ,Ê±¼ä,ÊÓÆµ±àºÅ,ÇéĞ÷±êÇ©
cut_result0181119_j2c2_math_3,00:51:20,308,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:51:30,309,angry-·ßÅ­
cut_result0181119_j2c2_math_3,00:51:40,310,angry-·ßÅ­
cut_result0181119_j2c2_math_3,00:51:50,311,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:52:00,312,fear-¿Ö¾åµ£ÓÇ
cut_result0181119_j2c2_math_3,00:52:10,313,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:52:20,314,angry-·ßÅ­
cut_result0181119_j2c2_math_3,00:52:30,315,TS-Ê¦Éú»¥¶¯
cut_result0181119_j2c2_math_3,00:52:40,316,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:52:50,317,angry-·ßÅ­
cut_result0181119_j2c2_math_3,00:53:00,318,angry-·ßÅ­
cut_result0181119_j2c2_math_3,00:53:10,319,angry-·ßÅ­
cut_result0181119_j2c2_math_3,00:53:20,320,angry-·ßÅ­
cut_result0181119_j2c2_math_3,00:53:30,321,angry-·ßÅ­
cut_result0181119_j2c2_math_3,00:53:40,322,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:53:50,323,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:54:00,324,angry-·ßÅ­
cut_result0181119_j2c2_math_3,00:54:10,325,angry-·ßÅ­
cut_result0181119_j2c2_math_3,00:54:20,326,angry-·ßÅ­
cut_result0181119_j2c2_math_3,00:54:30,327,angry-·ßÅ­
cut_result0181119_j2c2_math_3,00:54:40,328,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:54:50,329,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:55:00,330,angry-·ßÅ­
cut_result0181119_j2c2_math_3,00:55:10,331,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:55:20,332,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:55:30,333,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:55:40,334,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:55:50,335,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:56:00,337,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:56:10,338,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:56:20,339,TS-Ê¦Éú»¥¶¯
cut_result0181119_j2c2_math_3,00:56:30,340,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:56:40,341,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:56:50,342,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:57:00,343,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:57:10,344,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:57:20,345,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:57:30,346,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:57:40,347,happy-Ï²ÔÃ
cut_result0181119_j2c2_math_3,00:57:50,348,Delate-É¾³ıµÄ
cut_result0181119_j2c2_math_3,00:58:00,349,Delate-É¾³ıµÄ
