¿Î³ÌÃû³Æ,Ê±¼ä,ÊÓÆµ±àºÅ,ÇéĞ÷±êÇ©
cut_result0181023_s2c3_math_2,00:29:30,177,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:29:40,178,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:29:50,179,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:30:00,180,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:30:10,181,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:30:20,182,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:30:30,183,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:30:40,184,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:30:50,185,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:31:00,186,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:31:10,187,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:31:20,188,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:31:30,189,disgust-Ñá¶ñÃïÊÓ
cut_result0181023_s2c3_math_2,00:31:40,190,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:31:50,191,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:32:00,192,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:32:10,193,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:32:20,194,disgust-Ñá¶ñÃïÊÓ
cut_result0181023_s2c3_math_2,00:32:30,195,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:32:40,196,angry-·ßÅ­
cut_result0181023_s2c3_math_2,00:32:50,197,disgust-Ñá¶ñÃïÊÓ
cut_result0181023_s2c3_math_2,00:33:00,198,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:33:10,199,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:33:20,200,disgust-Ñá¶ñÃïÊÓ
cut_result0181023_s2c3_math_2,00:33:30,201,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:33:40,202,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:33:50,203,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:34:00,204,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:34:10,205,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:34:20,206,disgust-Ñá¶ñÃïÊÓ
cut_result0181023_s2c3_math_2,00:34:30,207,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:34:40,208,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:34:50,209,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:35:00,210,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:35:10,211,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:35:20,212,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:35:30,213,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:35:40,214,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:35:50,215,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:36:00,216,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:36:10,217,angry-·ßÅ­
cut_result0181023_s2c3_math_2,00:36:20,218,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:36:30,219,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:36:40,220,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:36:50,221,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:37:00,222,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:37:10,223,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:37:20,224,angry-·ßÅ­
cut_result0181023_s2c3_math_2,00:37:30,225,happy-Ï²ÔÃ
