label,path,time,current_time
TS-师生互动,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-119.wav,10.0,1190.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-120.wav,10.0,1200.0
TS-师生互动,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-121.wav,10.0,1210.0
angry-愤怒,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-122.wav,10.0,1220.0
disgust-厌恶蔑视,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-123.wav,10.0,1230.0
Delate-删除的,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-124.wav,10.0,1240.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-125.wav,10.0,1250.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-126.wav,10.0,1260.0
Delate-删除的,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-127.wav,10.0,1270.0
happy-喜悦,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-128.wav,10.0,1280.0
Delate-删除的,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-129.wav,10.0,1290.0
TS-师生互动,D:\360安全浏览器下载\speech-emotion-recognition-master\speech-emotion-recognition-master\dataset\0926\1_5音频\cut_resultc5_20180918_math_4\cut_resultc5_20180918_math_4-130.wav,10.0,1300.0
