课程名称,时间,视频编号,情绪标签
cut_result2c1_20180918_math_1,00:23:30,141,TS-师生互动
cut_result2c1_20180918_math_1,00:23:40,142,happy-喜悦
cut_result2c1_20180918_math_1,00:23:50,143,TS-师生互动
cut_result2c1_20180918_math_1,00:24:00,144,happy-喜悦
cut_result2c1_20180918_math_1,00:24:10,145,happy-喜悦
cut_result2c1_20180918_math_1,00:24:20,146,TS-师生互动
cut_result2c1_20180918_math_1,00:24:30,147,TS-师生互动
cut_result2c1_20180918_math_1,00:24:40,148,happy-喜悦
cut_result2c1_20180918_math_1,00:24:50,149,happy-喜悦
cut_result2c1_20180918_math_1,00:25:00,150,happy-喜悦
cut_result2c1_20180918_math_1,00:25:10,151,disgust-厌恶蔑视
cut_result2c1_20180918_math_1,00:25:20,152,TS-师生互动
cut_result2c1_20180918_math_1,00:25:30,153,Delate-删除的
cut_result2c1_20180918_math_1,00:25:40,154,Delate-删除的
cut_result2c1_20180918_math_1,00:25:50,155,Delate-删除的
cut_result2c1_20180918_math_1,00:26:00,156,TS-师生互动
cut_result2c1_20180918_math_1,00:26:10,157,Delate-删除的
cut_result2c1_20180918_math_1,00:26:20,158,Delate-删除的
cut_result2c1_20180918_math_1,00:26:30,159,TS-师生互动
cut_result2c1_20180918_math_1,00:26:40,160,TS-师生互动
cut_result2c1_20180918_math_1,00:26:50,161,Delate-删除的
cut_result2c1_20180918_math_1,00:27:00,162,Delate-删除的
cut_result2c1_20180918_math_1,00:27:10,163,Delate-删除的
cut_result2c1_20180918_math_1,00:27:20,164,Delate-删除的
cut_result2c1_20180918_math_1,00:27:30,165,Delate-删除的
cut_result2c1_20180918_math_1,00:27:40,166,Delate-删除的
cut_result2c1_20180918_math_1,00:27:50,167,TS-师生互动
cut_result2c1_20180918_math_1,00:28:00,168,TS-师生互动
cut_result2c1_20180918_math_1,00:28:10,169,happy-喜悦
cut_result2c1_20180918_math_1,00:28:20,170,happy-喜悦
cut_result2c1_20180918_math_1,00:28:30,171,happy-喜悦
cut_result2c1_20180918_math_1,00:28:40,172,happy-喜悦
cut_result2c1_20180918_math_1,00:28:50,173,happy-喜悦
cut_result2c1_20180918_math_1,00:29:00,174,happy-喜悦
cut_result2c1_20180918_math_1,00:29:10,175,happy-喜悦
cut_result2c1_20180918_math_1,00:29:20,176,TS-师生互动
cut_result2c1_20180918_math_1,00:29:30,177,TS-师生互动
cut_result2c1_20180918_math_1,00:29:40,178,happy-喜悦
cut_result2c1_20180918_math_1,00:29:50,179,happy-喜悦
cut_result2c1_20180918_math_1,00:30:00,180,happy-喜悦
cut_result2c1_20180918_math_1,00:30:10,181,TS-师生互动
cut_result2c1_20180918_math_1,00:30:20,182,TS-师生互动
cut_result2c1_20180918_math_1,00:30:30,183,happy-喜悦
cut_result2c1_20180918_math_1,00:30:40,184,happy-喜悦
cut_result2c1_20180918_math_1,00:30:50,185,happy-喜悦
cut_result2c1_20180918_math_1,00:31:00,186,TS-师生互动
cut_result2c1_20180918_math_1,00:31:10,187,Delate-删除的
cut_result2c1_20180918_math_1,00:31:20,188,Delate-删除的
cut_result2c1_20180918_math_1,00:31:30,189,TS-师生互动
cut_result2c1_20180918_math_1,00:31:40,190,TS-师生互动
cut_result2c1_20180918_math_1,00:31:50,191,TS-师生互动
cut_result2c1_20180918_math_1,00:32:00,192,happy-喜悦
cut_result2c1_20180918_math_1,00:32:10,193,TS-师生互动
cut_result2c1_20180918_math_1,00:32:20,194,happy-喜悦
cut_result2c1_20180918_math_1,00:32:30,195,happy-喜悦
cut_result2c1_20180918_math_1,00:32:40,196,happy-喜悦
cut_result2c1_20180918_math_1,00:32:50,197,happy-喜悦
cut_result2c1_20180918_math_1,00:33:00,198,Delate-删除的
cut_result2c1_20180918_math_1,00:33:10,199,happy-喜悦
cut_result2c1_20180918_math_1,00:33:20,200,Delate-删除的
cut_result2c1_20180918_math_1,00:33:30,201,Delate-删除的
cut_result2c1_20180918_math_1,00:33:40,202,Delate-删除的
cut_result2c1_20180918_math_1,00:33:50,203,Delate-删除的
cut_result2c1_20180918_math_1,00:34:00,204,Delate-删除的
cut_result2c1_20180918_math_1,00:34:10,205,disgust-厌恶蔑视
cut_result2c1_20180918_math_1,00:34:20,206,Delate-删除的
cut_result2c1_20180918_math_1,00:34:30,207,Delate-删除的
cut_result2c1_20180918_math_1,00:34:40,208,Delate-删除的
cut_result2c1_20180918_math_1,00:34:50,209,Delate-删除的
cut_result2c1_20180918_math_1,00:35:00,210,Delate-删除的
cut_result2c1_20180918_math_1,00:35:10,211,Delate-删除的
cut_result2c1_20180918_math_1,00:35:20,212,Delate-删除的
cut_result2c1_20180918_math_1,00:35:30,213,Delate-删除的
cut_result2c1_20180918_math_1,00:35:40,214,Delate-删除的
cut_result2c1_20180918_math_1,00:35:50,215,Delate-删除的
cut_result2c1_20180918_math_1,00:36:00,216,happy-喜悦
cut_result2c1_20180918_math_1,00:36:10,217,TS-师生互动
cut_result2c1_20180918_math_1,00:36:20,218,Delate-删除的
cut_result2c1_20180918_math_1,00:36:30,219,happy-喜悦
cut_result2c1_20180918_math_1,00:36:40,220,Delate-删除的
cut_result2c1_20180918_math_1,00:36:50,221,TS-师生互动
cut_result2c1_20180918_math_1,00:37:00,222,TS-师生互动
cut_result2c1_20180918_math_1,00:37:10,223,Delate-删除的
cut_result2c1_20180918_math_1,00:37:20,224,Delate-删除的
cut_result2c1_20180918_math_1,00:37:30,225,Delate-删除的
cut_result2c1_20180918_math_1,00:37:40,226,TS-师生互动
cut_result2c1_20180918_math_1,00:37:50,227,TS-师生互动
cut_result2c1_20180918_math_1,00:38:00,228,happy-喜悦
cut_result2c1_20180918_math_1,00:38:10,229,TS-师生互动
cut_result2c1_20180918_math_1,00:38:20,230,TS-师生互动
cut_result2c1_20180918_math_1,00:38:30,231,sad-悲伤
cut_result2c1_20180918_math_1,00:38:40,232,happy-喜悦
cut_result2c1_20180918_math_1,00:38:50,233,happy-喜悦
cut_result2c1_20180918_math_1,00:39:00,234,Delate-删除的
cut_result2c1_20180918_math_1,00:39:10,235,Delate-删除的
cut_result2c1_20180918_math_1,00:39:20,236,Delate-删除的
cut_result2c1_20180918_math_1,00:39:30,237,TS-师生互动
cut_result2c1_20180918_math_1,00:39:40,238,Delate-删除的
cut_result2c1_20180918_math_1,00:39:50,239,Delate-删除的
cut_result2c1_20180918_math_1,00:40:00,240,TS-师生互动
cut_result2c1_20180918_math_1,00:40:10,241,Delate-删除的
cut_result2c1_20180918_math_1,00:40:20,242,Delate-删除的
cut_result2c1_20180918_math_1,00:40:30,243,Delate-删除的
cut_result2c1_20180918_math_1,00:40:40,244,Delate-删除的
cut_result2c1_20180918_math_1,00:40:50,245,Delate-删除的
cut_result2c1_20180918_math_1,00:41:00,246,surprised-惊讶
cut_result2c1_20180918_math_1,00:41:10,247,Delate-删除的
cut_result2c1_20180918_math_1,00:41:20,248,Delate-删除的
cut_result2c1_20180918_math_1,00:41:30,249,TS-师生互动
cut_result2c1_20180918_math_1,00:41:40,250,Delate-删除的
cut_result2c1_20180918_math_1,00:41:50,251,Delate-删除的
